ZONEID,TIMESTAMP,U10,V10,U100,V100
3,2013-08-12 11:00:00,5.04109825902479,-4.45197269336723,8.80747982620813,-7.32591584785562
3,2013-08-12 12:00:00,6.53013938804094,-4.83021459567389,10.9052220495701,-7.82730092308598
3,2013-08-12 13:00:00,5.72496332324845,-4.35483329572939,9.3368717334065,-6.92728243503836
3,2013-08-12 14:00:00,6.10740139283835,-2.87840041570282,10.0629102296148,-4.47253984032151
3,2013-08-12 15:00:00,6.26901231901988,-0.759386122098471,10.4186958838453,-0.865472319485105
3,2013-08-12 16:00:00,5.23149484635826,-0.0029023174851518,9.09521611584935,0.244891194758941
3,2013-08-12 17:00:00,4.40452392383644,-0.186005783829057,8.16663699117851,-0.0111810110454025
3,2013-08-12 18:00:00,4.22728649588672,-0.543616309646263,8.02089347016843,-0.655127293288679
3,2013-08-12 19:00:00,4.08089084774263,-0.96226132424477,7.9287321260003,-1.50457690035813
3,2013-08-12 20:00:00,4.0492266204755,-1.24766203234889,7.83442749475848,-2.09849226844216
3,2013-08-12 21:00:00,4.04634805436031,-1.25711807990655,7.87729323623203,-2.18241509219316
3,2013-08-12 22:00:00,3.999057325325,-1.61859698881553,7.51829265139103,-2.67573066513976
3,2013-08-12 23:00:00,4.42138409679686,-2.58397348038457,7.66350035063269,-4.08574169752041
3,2013-08-13 00:00:00,5.02958399456402,-3.07181957029146,7.27610121206546,-4.34719357151392
4,2013-08-12 01:00:00,5.61393291594815,1.84747426141277,7.42827459429657,2.5290983078792
4,2013-08-12 02:00:00,5.40914349803872,0.868773339194286,7.05105606932931,1.16320055464973
4,2013-08-12 03:00:00,5.56869830556655,-0.0231038736310757,7.26699224200233,-0.0160227124156527
4,2013-08-12 04:00:00,5.96923021930909,-0.529432238309763,7.86657680086365,-0.720759245196515
4,2013-08-12 05:00:00,6.23981543413721,-0.84620983149159,8.34935221420953,-1.17749307445678
4,2013-08-12 06:00:00,6.17072984737259,-1.15181209574163,8.45919567673551,-1.64498624009539
4,2013-08-12 07:00:00,5.49796782387896,-1.70928908130042,8.11680556671551,-2.57459290318343
4,2013-08-12 08:00:00,4.94898414333862,-1.93193601924911,8.62262131610343,-3.29116470598046
4,2013-08-12 09:00:00,5.40133024715463,-1.37660813540797,9.72266340666848,-2.27333148459008
4,2013-08-12 10:00:00,6.05353108411117,-0.300767815551646,10.5815857014448,-0.258645747747079
4,2013-08-12 11:00:00,6.68105849722319,0.107991331145664,11.2149270317165,0.369161529928697
4,2013-08-12 12:00:00,6.66995545649316,-0.485160742926143,11.0091714726435,-0.637912355083345
4,2013-08-12 13:00:00,6.36893968559015,-0.673422053392412,10.8398517938229,-1.04461527018436
4,2013-08-12 14:00:00,6.26407763425098,-0.70093055537835,10.5880155626658,-1.07689327931936
4,2013-08-12 15:00:00,6.3084897971711,-0.726289955646638,10.5092497627082,-1.08388684796528
4,2013-08-12 16:00:00,6.40965083493359,-0.547484692738035,10.4294123192137,-0.788005097561102
4,2013-08-12 17:00:00,6.48654967258231,-0.352346256775281,10.5510438606449,-0.501268783078506
4,2013-08-12 18:00:00,6.5926453951137,-0.346758592309388,10.6796410850655,-0.445320233911171
4,2013-08-12 19:00:00,6.53795263892504,-0.502783377010885,10.3463599451087,-0.655127293288679
4,2013-08-12 20:00:00,5.98197815496209,-0.716404087745441,9.56941838090053,-0.996736223300777
4,2013-08-12 21:00:00,5.3774792707716,-1.00051533481897,8.4645538944197,-1.40021133748829
4,2013-08-12 22:00:00,4.50774108025264,-1.54595735075891,7.80334983219016,-2.20554766540658
4,2013-08-12 23:00:00,4.59821030101584,-2.11503948559302,7.22573396583403,-3.06199084112195
4,2013-08-13 00:00:00,5.14801642901767,-2.41720318709482,7.0590933958556,-3.36594209380988
5,2013-08-12 01:00:00,5.61393291594815,1.84747426141277,7.42827459429657,2.5290983078792
5,2013-08-12 02:00:00,5.40914349803872,0.868773339194286,7.05105606932931,1.16320055464973
5,2013-08-12 03:00:00,5.56869830556655,-0.0231038736310757,7.26699224200233,-0.0160227124156527
5,2013-08-12 04:00:00,5.96923021930909,-0.529432238309763,7.86657680086365,-0.720759245196515
5,2013-08-12 05:00:00,6.23981543413721,-0.84620983149159,8.34935221420953,-1.17749307445678
5,2013-08-12 06:00:00,6.17072984737259,-1.15181209574163,8.45919567673551,-1.64498624009539
5,2013-08-12 07:00:00,5.49796782387896,-1.70928908130042,8.11680556671551,-2.57459290318343
5,2013-08-12 08:00:00,4.94898414333862,-1.93193601924911,8.62262131610343,-3.29116470598046
5,2013-08-12 09:00:00,5.40133024715463,-1.37660813540797,9.72266340666848,-2.27333148459008
5,2013-08-12 10:00:00,6.05353108411117,-0.300767815551646,10.5815857014448,-0.258645747747079
5,2013-08-12 11:00:00,6.68105849722319,0.107991331145664,11.2149270317165,0.369161529928697
5,2013-08-12 12:00:00,6.66995545649316,-0.485160742926143,11.0091714726435,-0.637912355083345
5,2013-08-12 13:00:00,6.36893968559015,-0.673422053392412,10.8398517938229,-1.04461527018436
5,2013-08-12 14:00:00,6.26407763425098,-0.70093055537835,10.5880155626658,-1.07689327931936
5,2013-08-12 15:00:00,6.3084897971711,-0.726289955646638,10.5092497627082,-1.08388684796528
5,2013-08-12 16:00:00,6.40965083493359,-0.547484692738035,10.4294123192137,-0.788005097561102
5,2013-08-12 17:00:00,6.48654967258231,-0.352346256775281,10.5510438606449,-0.501268783078506
5,2013-08-12 18:00:00,6.5926453951137,-0.346758592309388,10.6796410850655,-0.445320233911171
5,2013-08-12 19:00:00,6.53795263892504,-0.502783377010885,10.3463599451087,-0.655127293288679
5,2013-08-12 20:00:00,5.98197815496209,-0.716404087745441,9.56941838090053,-0.996736223300777
5,2013-08-12 21:00:00,5.3774792707716,-1.00051533481897,8.4645538944197,-1.40021133748829
5,2013-08-12 22:00:00,4.50774108025264,-1.54595735075891,7.80334983219016,-2.20554766540658
5,2013-08-12 23:00:00,4.59821030101584,-2.11503948559302,7.22573396583403,-3.06199084112195
5,2013-08-13 00:00:00,5.14801642901767,-2.41720318709482,7.0590933958556,-3.36594209380988
6,2013-08-12 01:00:00,5.82694680847242,1.17050722035255,7.74065868528508,1.6296177866505
6,2013-08-12 02:00:00,5.5937829531418,0.0422288185855291,7.31468037939166,0.0587546754137671
6,2013-08-12 03:00:00,5.82324579489574,-0.797640132672667,7.63188686629594,-1.0779692129572
6,2013-08-12 04:00:00,6.31301325820926,-1.2734512529607,8.37453583732525,-1.74666196887064
6,2013-08-12 05:00:00,6.61608514776598,-1.50469459778,8.92321732818672,-2.10010616889891
6,2013-08-12 06:00:00,6.39813657047282,-1.95342703642563,8.84980974591326,-2.74674228523677
6,2013-08-12 07:00:00,5.62133494310151,-2.57322797179631,8.40936425227251,-3.83827696081873
6,2013-08-12 08:00:00,5.06165944556188,-2.561622822521,8.76890065888193,-4.21001203269016
6,2013-08-12 09:00:00,5.72660821817141,-1.6422371077097,10.1400685642672,-2.46592360576225
6,2013-08-12 10:00:00,6.45735278769964,-0.808385641260924,11.0900805596748,-0.982749086008943
6,2013-08-12 11:00:00,6.78057464006272,-0.820420610879772,11.2411822983691,-1.05160883883028
6,2013-08-12 12:00:00,6.53589652027133,-1.39337112880566,10.9695206617804,-2.07320782795307
6,2013-08-12 13:00:00,6.36153765843679,-1.70155231511688,10.8012726264967,-2.56221966634834
6,2013-08-12 14:00:00,6.43103446893216,-1.78708656347941,10.4712064171504,-2.66012962739118
6,2013-08-12 15:00:00,6.6103280155356,-1.82705985542772,10.4261973886032,-2.65528792602093
6,2013-08-12 16:00:00,6.72999412118147,-1.55799232037776,10.4379854675084,-2.25396467910908
6,2013-08-12 17:00:00,6.52027001850314,-1.38133615918681,10.5440781776554,-2.06890409340174
6,2013-08-12 18:00:00,6.48284865900563,-1.41056394254687,10.5612244742449,-2.08504309796924
6,2013-08-12 19:00:00,6.2180205764079,-1.54208896766714,10.1647163656145,-2.286780655063
6,2013-08-12 20:00:00,5.77718873705266,-1.66286848419915,9.53137503534275,-2.47237920758926
6,2013-08-12 21:00:00,5.33347833158223,-1.97190931119743,8.64405418684021,-2.87047465358761
6,2013-08-12 22:00:00,4.75241920004403,-2.40172965472773,7.69672130027469,-3.41543504115021
6,2013-08-12 23:00:00,4.73268046096842,-2.95576807753828,7.23912951004452,-4.20732219859558
6,2013-08-13 00:00:00,5.54443610545279,-3.31122950163783,7.64635405404327,-4.61671494779118
7,2013-08-12 01:00:00,9.45764112719201,2.92159529989497,13.9728016737712,4.40445063862278
7,2013-08-12 02:00:00,8.51264899394729,2.10880503027919,12.2817481726396,3.15044998372798
7,2013-08-12 03:00:00,8.79186990712099,1.03941201557581,12.6193158867438,1.54784683017516
7,2013-08-12 04:00:00,7.60836801004601,-0.681158819575957,11.1366970535273,-0.865472319485105
7,2013-08-12 05:00:00,6.68229216841542,-1.94526044989855,9.79553516717352,-2.75588772115835
7,2013-08-12 06:00:00,6.05106374172672,-3.24632662976476,9.49440333332181,-4.93250147049527
7,2013-08-12 07:00:00,6.12220544714505,-3.69763799047157,10.1566790390882,-5.59204879048713
7,2013-08-12 08:00:00,5.73853370636293,-4.35182455332467,9.8834099371943,-6.99829405513536
7,2013-08-12 09:00:00,8.1145844225892,-4.98967794312363,13.083337538195,-7.76543473891056
7,2013-08-12 10:00:00,8.6504089437458,-2.77481371291202,13.6030846535618,-4.04808402019624
7,2013-08-12 11:00:00,9.19363549205575,1.21907691917148,14.2342826967599,2.17941987558336
7,2013-08-12 12:00:00,6.69298398541471,2.9319109881397,10.7075038170233,4.85042513150472
7,2013-08-12 13:00:00,5.70070112313468,1.89733342126228,9.82071879028923,3.44633173413216
7,2013-08-12 14:00:00,5.15994191720918,1.2109103326444,9.24042381509101,2.33650618670703
7,2013-08-12 15:00:00,4.52912471425122,0.521048681278277,8.53956894199842,1.23475014156565
7,2013-08-12 16:00:00,4.09034899354969,-0.173111173523149,8.29416257206233,0.0921086181866018
7,2013-08-12 17:00:00,4.20960387546482,-0.852657136644544,8.44204938014609,-1.23882129181329
7,2013-08-12 18:00:00,4.35188728630149,-1.36457316578913,8.62422878140869,-2.23137007271458
7,2013-08-12 19:00:00,4.19932328219627,-1.93236583959264,8.57814810932462,-3.30837964418579
7,2013-08-12 20:00:00,5.05878087944669,-2.38195791892533,9.49922572923758,-3.93780082231832
7,2013-08-12 21:00:00,5.21874691070526,-2.53712306293977,9.72105594136322,-4.21431576724149
7,2013-08-12 22:00:00,4.17588352954399,-3.11351214361389,8.1607429517259,-5.33543861786387
7,2013-08-12 23:00:00,4.75570898988996,-3.60952482004785,8.52885250663003,-5.77388157528098
7,2013-08-13 00:00:00,4.78984055954153,-4.41629760485422,8.44097773660925,-7.06876770841345
8,2013-08-12 01:00:00,9.45764112719201,2.92159529989497,13.9728016737712,4.40445063862278
8,2013-08-12 02:00:00,8.51264899394729,2.10880503027919,12.2817481726396,3.15044998372798
8,2013-08-12 03:00:00,8.79186990712099,1.03941201557581,12.6193158867438,1.54784683017516
8,2013-08-12 04:00:00,7.60836801004601,-0.681158819575957,11.1366970535273,-0.865472319485105
8,2013-08-12 05:00:00,6.68229216841542,-1.94526044989855,9.79553516717352,-2.75588772115835
8,2013-08-12 06:00:00,6.05106374172672,-3.24632662976476,9.49440333332181,-4.93250147049527
8,2013-08-12 07:00:00,6.12220544714505,-3.69763799047157,10.1566790390882,-5.59204879048713
8,2013-08-12 08:00:00,5.73853370636293,-4.35182455332467,9.8834099371943,-6.99829405513536
8,2013-08-12 09:00:00,8.1145844225892,-4.98967794312363,13.083337538195,-7.76543473891056
8,2013-08-12 10:00:00,8.6504089437458,-2.77481371291202,13.6030846535618,-4.04808402019624
8,2013-08-12 11:00:00,9.19363549205575,1.21907691917148,14.2342826967599,2.17941987558336
8,2013-08-12 12:00:00,6.69298398541471,2.9319109881397,10.7075038170233,4.85042513150472
8,2013-08-12 13:00:00,5.70070112313468,1.89733342126228,9.82071879028923,3.44633173413216
8,2013-08-12 14:00:00,5.15994191720918,1.2109103326444,9.24042381509101,2.33650618670703
8,2013-08-12 15:00:00,4.52912471425122,0.521048681278277,8.53956894199842,1.23475014156565
8,2013-08-12 16:00:00,4.09034899354969,-0.173111173523149,8.29416257206233,0.0921086181866018
8,2013-08-12 17:00:00,4.20960387546482,-0.852657136644544,8.44204938014609,-1.23882129181329
8,2013-08-12 18:00:00,4.35188728630149,-1.36457316578913,8.62422878140869,-2.23137007271458
8,2013-08-12 19:00:00,4.19932328219627,-1.93236583959264,8.57814810932462,-3.30837964418579
8,2013-08-12 20:00:00,5.05878087944669,-2.38195791892533,9.49922572923758,-3.93780082231832
8,2013-08-12 21:00:00,5.21874691070526,-2.53712306293977,9.72105594136322,-4.21431576724149
8,2013-08-12 22:00:00,4.17588352954399,-3.11351214361389,8.1607429517259,-5.33543861786387
8,2013-08-12 23:00:00,4.75570898988996,-3.60952482004785,8.52885250663003,-5.77388157528098
8,2013-08-13 00:00:00,4.78984055954153,-4.41629760485422,8.44097773660925,-7.06876770841345
9,2013-08-12 01:00:00,9.95933407869703,0.42304964295337,14.954962975284,0.61555033299254
9,2013-08-12 02:00:00,9.25490782793628,1.39272433795771,14.3184067144017,2.31660141440711
9,2013-08-12 03:00:00,8.41518896976147,1.36177727322353,12.6921876472488,2.09495908501344
9,2013-08-12 04:00:00,8.03192845271009,1.15030566420663,11.9484670326827,1.79531156687684
9,2013-08-12 05:00:00,7.80246561095615,0.754870948158758,11.6178650015679,1.18956092877665
9,2013-08-12 06:00:00,5.935921097119,-0.151190336003104,9.12575795664926,-0.246810477730912
9,2013-08-12 07:00:00,4.58669603655507,-1.18920646562877,7.71654670570621,-1.96830429826432
9,2013-08-12 08:00:00,3.80989440918376,-2.43267671946191,7.33396996305475,-4.28694128779525
9,2013-08-12 09:00:00,4.52377880575157,-3.73804110276341,7.85800365256893,-6.19241976039816
9,2013-08-12 10:00:00,4.40452392383644,-4.34494742782819,8.06322338987357,-7.49645132945221
9,2013-08-12 11:00:00,5.10442671355903,-4.91188046094465,8.82516194456597,-7.86549656722906
9,2013-08-12 12:00:00,5.09373489655974,-5.07994021526499,8.83909331054487,-8.11726503848207
9,2013-08-12 13:00:00,6.63541266311085,-2.77954173669086,11.2433255854428,-4.36763631063275
9,2013-08-12 14:00:00,6.31095713955555,-0.0849980030994382,10.9759505230015,0.295998042556027
9,2013-08-12 15:00:00,5.15994191720918,-0.068664830045287,9.3422299510907,0.288466507091193
9,2013-08-12 16:00:00,4.54022775498125,-0.613677025641701,8.31827455164121,-0.67288019831293
9,2013-08-12 17:00:00,3.99741243040203,-1.17201365188755,7.68921979551682,-1.71707379383022
9,2013-08-12 18:00:00,3.65033960165593,-1.54337842869773,7.37629988275989,-2.49443584716484
9,2013-08-12 19:00:00,3.49201846532033,-1.87348045252899,7.25734745017078,-3.19702051267004
9,2013-08-12 20:00:00,3.57097342162276,-2.05357517646819,7.47917766229641,-3.6666655455843
9,2013-08-12 21:00:00,3.29010761352609,-2.25473109724037,7.19251301619203,-4.14115227986882
9,2013-08-12 22:00:00,3.2066291961855,-3.04560052933611,6.74510183956182,-5.30800231009912
9,2013-08-12 23:00:00,4.03976847466844,-3.67270841054681,6.96693205168746,-5.5942006577628
9,2013-08-13 00:00:00,3.5487673401627,-3.99249474613335,6.13480084533212,-6.02349817925832
10,2013-08-12 01:00:00,4.05457252897515,-0.435301583076628,5.32999654916617,-0.451237868919254
10,2013-08-12 02:00:00,4.00563690501687,-1.67146489106976,5.1681783751035,-2.10010616889891
10,2013-08-12 03:00:00,4.42837490021947,-2.39227360717006,5.73722109316492,-3.09642071753261
10,2013-08-12 04:00:00,4.55420936182647,-2.84616388993805,5.99280807670097,-3.75112633615423
10,2013-08-12 05:00:00,4.17094884477509,-3.62198961001023,5.65363289729149,-4.82114233897952
10,2013-08-12 06:00:00,3.6922844221916,-3.7818827778035,5.22497548255596,-5.24129442455345
10,2013-08-12 07:00:00,3.79509035487706,-2.93642616207941,6.30412052415265,-4.42250892616225
10,2013-08-12 08:00:00,4.57148075851762,-1.2167149676147,8.53742565492474,-1.92203915183748
10,2013-08-12 09:00:00,5.19736327670668,-0.388021345288296,9.51422873875333,-0.489971479881256
10,2013-08-12 10:00:00,5.39845168103944,-1.13762802440513,9.65997225976341,-1.68802358560872
10,2013-08-12 11:00:00,5.14061440186431,-1.84984033363483,9.37973747488006,-2.87639228859569
10,2013-08-12 12:00:00,4.89758117699589,-1.92419925306557,8.84713063707116,-2.84034851172827
10,2013-08-12 13:00:00,4.86797306838248,-2.09225900738591,8.38685973799889,-3.03401656653828
10,2013-08-12 14:00:00,4.28650271311354,-1.79009530588412,7.51775682962261,-2.64937029101285
10,2013-08-12 15:00:00,3.91927992156109,-2.09139936669885,7.30074901341275,-3.14914146578645
10,2013-08-12 16:00:00,3.58207646235279,-2.27923085682159,6.55220600293084,-3.39337840157463
10,2013-08-12 17:00:00,2.90314608289804,-2.26762570754627,5.88135714886974,-3.60372342777105
10,2013-08-12 18:00:00,2.69671177006564,-2.26719588720274,5.55986408781809,-3.6053373282278
10,2013-08-12 19:00:00,2.72714232614053,-2.28610798231808,5.61237462112319,-3.74251886705156
10,2013-08-12 20:00:00,2.87929510651501,-2.46749216728786,5.83259736794357,-4.10672240345816
10,2013-08-12 21:00:00,2.90273485916729,-2.58354366004104,6.00941855152198,-4.32836473285183
10,2013-08-12 22:00:00,2.6206353798784,-2.83369909997567,5.52825060348135,-4.56829793408868
10,2013-08-12 23:00:00,2.37554603635627,-3.78618098123881,4.80971361203092,-5.53072057313063
10,2013-08-13 00:00:00,2.67615058352855,-4.48721796153672,3.90899721931789,-6.06384569067707
